Cellulose,Hemicellulose,Lignin,Solids_Loading,Enzyme_Loading,Time,Glucose,Xylose,Cellobiose
0.6374540118847363,0.08284063292308576,0.21031238688359327,125.34025946082468,0.8633244294604084,4.094605638269316,41.26638,3.0553000000000003,1.06432
0.6950714306409915,0.07168279929990098,0.29025529066795663,141.78855085479378,0.22541989935140055,15.613396923034731,38.415,5.96628,0.8929199999999999
0.6731993941811405,0.07323257428189228,0.2505252372447857,126.55157264151202,0.7127316141918352,41.262835885641174,64.65118000000001,11.190819999999999,1.5525800000000005
0.6598658484197036,0.08797108377054158,0.28264574661077413,113.30538006355835,0.7477223033402842,26.352155582609473,57.18288,10.393799999999999,1.4036400000000002
0.6156018640442437,0.0821285811931918,0.23200496010306118,118.09538066509012,0.537750271997744,32.855876521475146,56.536480000000005,10.219439999999999,1.3923000000000005
0.6155994520336202,0.0701839410323326,0.28955232284962007,169.11681520490885,0.8969108709684313,21.504754303408053,57.298800000000014,10.569460000000001,1.4751200000000004
0.6058083612168199,0.07202943085732065,0.2389201678734163,130.95005776086887,1.124522066984367,23.571076722830643,57.298800000000014,10.569460000000001,1.4751200000000004
0.6866176145774935,0.08327003538216111,0.20108376514802984,154.6404791572113,1.1144037898427928,37.83543976100559,66.55633999999999,11.41422,1.7779200000000004
0.6601115011743208,0.07010123167692438,0.29053819764192634,175.51259062822854,0.5684652771147519,5.7447903108024025,39.2985,7.57872,1.01814
0.6708072577796045,0.07321616102834998,0.20912866767861338,203.5592242944048,0.18022375271686852,13.444353323424828,28.167740000000002,5.37318,0.65816
0.6020584494295802,0.08097467578733172,0.2319313637590415,105.89682097616485,1.1825673788066846,5.0002625821224465,41.09388,7.081660000000001,1.0580599999999998
0.6969909852161994,0.08383790395385386,0.2950061967050805,219.9115598363564,1.0147327994128241,87.91116834810659,80.15216000000004,11.789099999999998,1.3989199999999995
0.6832442640800421,0.08303922519005201,0.2950607146937556,194.18505842363618,0.19336208338375688,57.66927574640829,53.269800000000004,8.974660000000002,1.2925
0.6212339110678275,0.0744853861892112,0.2573437888123286,112.26385479233079,1.108968165009978,0.8045020241075818,27.18846,2.18398,0.65544
0.61818249672071,0.08424358442695072,0.2631837212169799,231.03679361601658,1.0503808163714474,24.454631263914578,55.95932000000002,10.569460000000001,1.4289600000000002
0.6183404509853434,0.074744981749936,0.24484455219783197,238.130860079772,0.646663765694983,51.87167114950511,65.23882,11.223459999999998,1.5285600000000006
0.6304242242959538,0.07650799396318536,0.22932107716980646,109.16169397822956,0.7299667511066686,3.9830565077570004,36.09944,3.422579999999998,1.02172
0.6524756431632237,0.08492982810236048,0.2328664545369916,141.53164722208055,0.5088531094506498,16.784058352918045,47.374480000000005,9.638939999999998,1.19948
0.6431945018642116,0.0829926579809443,0.2672518456077038,220.9301919689592,0.11297588464533603,49.417305282510604,42.33268000000001,7.60788,0.9835400000000001
0.6291229140198041,0.08698446820988356,0.275237452943768,212.23895355754877,0.435476827892786,0.6907104708842362,13.160640000000015,2.4904600000000006,0.17600000000000005
0.6611852894722379,0.08315225784600687,0.27915790437258486,127.6781529034566,0.9732814658877131,23.908209137857707,57.298800000000014,10.569460000000001,1.4751200000000004
0.6139493860652041,0.08136617206670943,0.2789618142794554,131.40239850050654,0.05532682645529329,7.0578992949042565,17.7999,4.03198,0.30534000000000006
0.6292144648535218,0.07187349535656186,0.20912061030486906,155.5708154187073,0.43352404744481576,51.64497342711351,65.58562,9.78996,1.7169400000000001
0.6366361843293691,0.07735431606118867,0.24944203047025815,172.6784477786532,0.5078939976295848,70.84939845244507,67.63593999999998,11.444579999999998,1.54272
0.6456069984217035,0.07530404735363451,0.20575587600166445,192.73821572954438,0.6680049433786113,57.74347362481949,65.23882,11.223459999999998,1.5205800000000005
0.6785175961393013,0.07487979286758167,0.25495288823237355,155.33704593546585,1.1078339588746746,12.857228103969165,49.976040000000005,9.736580000000002,1.3479599999999996
0.6199673782158359,0.08946021109504891,0.2441530501373377,169.38020741997218,0.4482978935208554,39.616214134707164,65.47072,9.9768,1.6928200000000004
0.6514234438413611,0.07786195449333522,0.28877041827582994,212.12064072006348,0.4489961821806618,37.228545465981576,66.02948,10.12754,1.6430800000000003
0.6592414568862042,0.08784093110354227,0.23509150125520786,105.50248043358968,0.8981264353262106,7.686810430390687,41.40636,7.40706,1.0623999999999998
0.6046450412719997,0.08262277251994526,0.2117067016427606,137.8655416516031,0.5700506320232782,35.311950827893064,56.536480000000005,10.219439999999999,1.3923000000000005
0.6607544851901438,0.08589622607083297,0.2142991682052836,207.00243788268287,0.3082955463809792,0.7541959053781945,10.136660000000003,1.8985600000000011,0.09280000000000022
0.6170524123687291,0.08005274186210384,0.2761510631717472,234.2810256530799,0.5703054435525974,18.140172805756137,55.24638,10.219439999999999,1.3661400000000001
0.6065051592985279,0.08153807769252719,0.2618218063316261,176.7516163173499,0.21198557343676983,5.227524823945714,15.050300000000007,3.9158399999999998,0.0796600000000004
0.6948885537253333,0.07985035387637728,0.21011226761227902,179.81702278979736,0.2528450344821568,2.569555349432881,9.139520000000015,3.8753399999999996,0.0402400000000005
0.6965632033074559,0.0739048597559609,0.20841068061149975,116.07580170096641,0.6231229386504017,1.601506866087655,34.77036,3.5491599999999983,0.97826
0.6808397348116461,0.08444904230523011,0.270096913145912,167.11185502351822,0.53176426693023,23.83355899376474,56.536480000000005,10.219439999999999,1.3847400000000003
0.6304613769173371,0.07561544724881712,0.20727630063641936,179.89258996825347,1.102072786228315,8.306520261371341,41.40636,7.40706,1.03776
0.6097672114006384,0.07048631932862909,0.28218600592903564,136.37057554520945,0.466752983984128,25.802728744407553,56.14948,8.582900000000002,1.4090800000000003
0.6684233026512156,0.08290944591814335,0.2706242227156496,140.38648464240714,0.71767660281975,1.3517987097894866,25.607839999999996,2.2403199999999996,0.7571
0.6440152493739602,0.07354221358814099,0.20813487806418998,156.5926244656934,0.7771039311074599,7.575207628353564,39.8151,8.00342,1.07192
0.6122038234844779,0.08880917168705829,0.2084837714085192,103.01067966665896,0.06505862507658368,15.508470288000991,24.322099999999992,4.435059999999999,0.46736000000000016
0.649517691011127,0.08907857154005175,0.29866395785011757,148.31187483747675,0.8130679778192171,31.28194666675975,57.298800000000014,10.569460000000001,1.4951200000000004
0.6034388521115218,0.08829728780440897,0.23742707957561204,131.7172010494817,0.2547413619002141,7.676592140803179,24.417180000000002,4.903640000000001,0.51694
0.6909320402078781,0.07740317400510889,0.2370642147066891,149.12460282668718,1.1552308650898733,19.664181728043253,57.298800000000014,10.569460000000001,1.4751200000000004
